Wavelength,Absorption Efficiency
5.0,0.00010391183321491284
3.333333333333333,0.001859035825822291
2.4999999999999996,0.002325448083950948
1.9999999999999996,0.0026101463107940023
1.6666666666666665,0.003475429447450692
1.4285714285714282,0.004640450623909375
1.2499999999999996,0.005375687183118925
1.111111111111111,0.006529349871879106
0.9999999999999998,0.008551611196940222
0.9090909090909088,0.01194087466959336
0.833333333333333,0.01767708580258205
0.769230769230769,0.027713241461990064
0.7142857142857141,0.04608206821967778
0.6666666666666665,0.081579655732923
0.6249999999999999,0.15454362540484684
0.588235294117647,0.31335627958589435
0.5555555555555554,0.6586588247674002
0.5263157894736841,1.246657106187039
0.4999999999999998,1.6586238185350766
0.47619047619047605,1.573787983793915
0.4545454545454543,1.380473333486729
0.43478260869565205,1.286134447517687
0.4166666666666665,1.2947934340850538
0.39999999999999986,1.3619067224143875
0.38461538461538447,1.431680989785757
0.37037037037037024,1.4704247918780065
0.357142857142857,1.4842419183919373
0.3448275862068964,1.495296469534208
0.33333333333333326,1.5189942751949808
0.3225806451612902,1.5609541132772937
0.3124999999999999,1.6210855994933762
0.3030303030303029,1.6967886938943586
0.29411764705882343,1.7843657646470976
0.2857142857142856,1.8793506799013033
0.2777777777777777,1.9763743123464865
0.2702702702702702,2.0690274565089295
0.263157894736842,2.150081239389952
0.25641025641025633,2.2122572332742805
