Wavelength,Scattering Efficiency
5.0,0.0672099575546036
3.333333333333333,0.36752660748258315
2.4999999999999996,1.1565549712173118
1.9999999999999996,2.2071553236527888
1.6666666666666665,2.691556678442192
1.4285714285714282,2.6138261759178114
1.2499999999999996,2.487489200238368
1.111111111111111,2.5689955776994324
0.9999999999999998,2.7906035202661776
0.9090909090909088,2.8925909228847413
0.833333333333333,2.851632868893449
0.769230769230769,2.857674822125465
0.7142857142857141,3.0138426917335277
0.6666666666666665,3.128100346686447
0.6249999999999999,3.0557824889470626
0.588235294117647,2.9748531686044877
0.5555555555555554,2.86820747073955
0.5263157894736841,2.52760589903695
0.4999999999999998,2.151630805529165
0.47619047619047605,1.8733255428404312
0.4545454545454543,1.7343058223796053
0.43478260869565205,1.6971275992187078
0.4166666666666665,1.6997748262777412
0.39999999999999986,1.6978222695965146
0.38461538461538447,1.6764817203750302
0.37037037037037024,1.6447633459171733
0.357142857142857,1.6166411000373164
0.3448275862068964,1.5992308560039266
0.33333333333333326,1.5928939529695152
0.3225806451612902,1.5953126967310114
0.3124999999999999,1.603843167714062
0.3030303030303029,1.6159590162700188
0.29411764705882343,1.6293599687234726
0.2857142857142856,1.6423254539331174
0.2777777777777777,1.6537119243419633
0.2702702702702702,1.6624289977177045
0.263157894736842,1.6672719535492668
0.25641025641025633,1.667354249880307
