Wavelength,Absorption Efficiency
5.0,0.011037899070188859
3.333333333333333,0.014812908565227916
2.4999999999999996,0.01713850484686434
1.9999999999999996,0.018289777229033948
1.6666666666666665,0.023413191542317358
1.4285714285714282,0.030384545422920878
1.2499999999999996,0.03492067523257736
1.111111111111111,0.04287284122074342
0.9999999999999998,0.05744247140510783
0.9090909090909088,0.08216192961463853
0.833333333333333,0.12256327352157093
0.769230769230769,0.1855983436617854
0.7142857142857141,0.2769340942177032
0.6666666666666665,0.3975803243665048
0.6249999999999999,0.5462841488846113
0.588235294117647,0.7326788939236373
0.5555555555555554,0.9951664569828007
0.5263157894736841,1.3646500063559799
0.4999999999999998,1.6623875394204277
0.47619047619047605,1.7286775897113071
0.4545454545454543,1.6982863074942853
0.43478260869565205,1.6600581547902835
0.4166666666666665,1.6375233354258703
0.39999999999999986,1.632948786690869
0.38461538461538447,1.6334101355820927
0.37037037037037024,1.6270250887702093
0.357142857142857,1.6118513864627013
0.3448275862068964,1.5899533885883408
0.33333333333333326,1.5633627465593125
0.3225806451612902,1.5342614003277473
0.3124999999999999,1.5054390833294586
0.3030303030303029,1.4798967947564314
0.29411764705882343,1.4601022751428423
0.2857142857142856,1.4473323466231127
0.2777777777777777,1.4412460144382389
0.2702702702702702,1.4398434065996517
0.263157894736842,1.4400291121438202
0.25641025641025633,1.4387582993067984
