Wavelength,Scattering Efficiency
3.141592653589795,-0.09586472986581838
2.938176419105681,-0.09733773653897523
2.7595004264781573,-0.09784197443976775
2.6013099147936845,-0.09733137184119148
2.460272856656799,-0.09600094226546947
2.33374268037276,-0.09413574125266808
2.2195906289838887,-0.09197937891262818
2.1160850246560066,-0.08973850797392237
2.0218028093325544,-0.08759636643609273
1.9355637245491477,-0.08570342902080998
1.856380647300543,-0.08415986158135433
1.7834216372319567,-0.08299450271219551
1.7159805950648304,-0.08219009660866759
1.6534543358464473,-0.0817212834443462
1.5953244983595058,-0.08154872981486508
1.541143140951902,-0.08161958837365352
1.4905211761712076,-0.08188262732425004
1.443119012238049,-0.08227232769964654
1.3986389252211473,-0.08270905581391622
1.3568187996710446,-0.08312115769303662
1.3174269596040864,-0.083443015258323
1.2802578744993052,-0.08362513594004578
1.2451285722403735,-0.08361925450661584
1.2118756268427588,-0.0833808955792926
1.180352616307876,-0.08289046563679693
1.150427967172645,-0.08213308972153932
1.1219831188259364,-0.08113743121787823
1.0949109535826396,-0.07993457298362176
1.0691144486859272,-0.07857633691448838
1.0445055144792306,-0.07711811771992425
1.0210039894260037,-0.07561335826819268
0.9985367678171982,-0.07412908882732398
0.9770370401679408,-0.07270259130421163
0.9564436296770334,-0.07136853469761899
0.9367004108685613,-0.07016308695339935
0.9177557987807673,-0.0690883061039501
0.8995622989125435,-0.0681512384306749
0.8820761096602534,-0.06735022601149324
0.8652567702387262,-0.06667968346254176
0.8490668481290018,-0.06613141330447347
0.8334716609707935,-0.0656969851763569
0.8184390285509086,-0.06537547300764808
0.8039390511552388,-0.06517657402064178
0.7899439110717226,-0.0651092740158889
0.7764276944714283,-0.06519787432710977
0.7633662312680835,-0.06548669506188033
0.7507369508739737,-0.06603547481497343
0.738518752041229,-0.06692973256590767
0.7266918852095167,-0.06829194246025536
0.715237845980277,-0.07028811413378223
0.7041392785089141,-0.07314484694762384
0.6933798877541117,-0.07717886964703304
0.6829443596511554,-0.08283179487759378
0.6728182883868363,-0.0907138942320454
0.6629881100496318,-0.10166149427979028
0.6534410420125352,-0.11678975690351867
0.6441650274788828,-0.13747167840161917
0.635148684685315,-0.16506832144037156
0.6263812603118706,-0.20005115821627653
0.6178525866982306,-0.24009206272346292
0.6095530425082186,-0.27769649717907324
0.6014735165226142,-0.30087703579947095
0.5936053742738201,-0.3005618154232507
0.5859404272655159,-0.2784868984603782
0.5784709045466222,-0.24468912739705428
0.5711894264321359,-0.20895399288105682
0.5640889801840189,-0.17665843273739065
0.5571628974836802,-0.14950852529053588
0.5504048335439313,-0.12737390400097376
0.5438087477228833,-0.10949886850264108
0.5373688855152838,-0.09505125422813807
0.5310797618084434,-0.08331091480877367
0.524936145300353,-0.07370671911017226
0.5189330439869541,-0.06580208946567886
0.5130656916339448,-0.059268873312901614
0.5073295351560699,-0.05386211154274702
0.5017202228336598,-0.04939822381926024
0.49623359330232714,-0.04573730786184976
0.49086566525727665,-0.04277054595457784
0.4856126278186956,-0.04041252403991756
0.4804708315092283,-0.03859594954912735
0.4754367797986405,-0.03726575657992827
0.47050712117451093,-0.03637225433548038
0.4656786417011572,-0.03586611219016266
0.46094825803208506,-0.03569769220899885
0.45631301084403175,-0.035819334954156554
0.45177005866322617,-0.036186265487675465
0.4473166720567993,-0.036753753499058246
0.44295022816439533,-0.037473372310634426
0.4386682055469618,-0.038293244845659664
0.4344681793314609,-0.03916291550118125
0.4303478166318583,-0.04003770418908347
0.4263048722282177,-0.04087782164666351
0.4223371844870899,-0.041644656083716855
0.4184426715076164,-0.042301345570696446
0.41461932747891517,-0.04281927875998377
0.41086521923535396,-0.04318272547580336
0.4071784829972837,-0.04338439465917696
0.4035573212856854,-0.04341838660770307
0.4,-0.043285153180123305
