Wavelength,Absorption Efficiency
3.141592653589795,-0.01633817819386589
2.938176419105681,-0.01600976752144045
2.7595004264781573,-0.01572515267611028
2.6013099147936845,-0.01568852898314017
2.460272856656799,-0.015958743895733096
2.33374268037276,-0.01646684051005856
2.2195906289838887,-0.017122933646308385
2.1160850246560066,-0.017875523903043675
2.0218028093325544,-0.018688280246091118
1.9355637245491477,-0.01950528811022795
1.856380647300543,-0.02026803384200331
1.7834216372319567,-0.02093387395665042
1.7159805950648304,-0.021486210135221277
1.6534543358464473,-0.021921547327736914
1.5953244983595058,-0.022248055944836913
1.541143140951902,-0.02247774985970465
1.4905211761712076,-0.02261806782749537
1.443119012238049,-0.022673431187950985
1.3986389252211473,-0.022650095765893098
1.3568187996710446,-0.022557190962134332
1.3174269596040864,-0.02240303566633021
1.2802578744993052,-0.022196862630354395
1.2451285722403735,-0.02195355419386564
1.2118756268427588,-0.021693100616183403
1.180352616307876,-0.021435795473137138
1.150427967172645,-0.02120043667065061
1.1219831188259364,-0.02100370661219534
1.0949109535826396,-0.02085687729000163
1.0691144486859272,-0.020764026259076564
1.0445055144792306,-0.02072407033190459
1.0210039894260037,-0.02073147201100461
0.9985367678171982,-0.02077601276304817
0.9770370401679408,-0.020846273223947692
0.9564436296770334,-0.02093275671358283
0.9367004108685613,-0.02102664174716827
0.9177557987807673,-0.02111973098798214
0.8995622989125435,-0.021206552555496683
0.8820761096602534,-0.021283906417963745
0.8652567702387262,-0.021349993483954242
0.8490668481290018,-0.02140598701157218
0.8334716609707935,-0.021455181107520167
0.8184390285509086,-0.02150135295918898
0.8039390511552388,-0.021550779735953263
0.7899439110717226,-0.021611672327817896
0.7764276944714283,-0.021691437970860327
0.7633662312680835,-0.021798803228751308
0.7507369508739737,-0.02194436446559812
0.738518752041229,-0.022138776033770548
0.7266918852095167,-0.02239509282863386
0.715237845980277,-0.022726992892062165
0.7041392785089141,-0.02314978844348888
0.6933798877541117,-0.023683643855888746
0.6829443596511554,-0.024347860516958128
0.6728182883868363,-0.025166684413639947
0.6629881100496318,-0.026172004072189003
0.6534410420125352,-0.02739625629410984
0.6441650274788828,-0.028883035131463737
0.635148684685315,-0.030681364068345207
0.6263812603118706,-0.032852163142074495
0.6178525866982306,-0.035461872062692794
0.6095530425082186,-0.038601407298428085
0.6014735165226142,-0.042362807198365694
0.5936053742738201,-0.04687347121401276
0.5859404272655159,-0.05226284851702119
0.5784709045466222,-0.05869547261893757
0.5711894264321359,-0.06633666001789172
0.5640889801840189,-0.07537154671525927
0.5571628974836802,-0.0859727996175812
0.5504048335439313,-0.0982790508088245
0.5438087477228833,-0.11235129916926669
0.5373688855152838,-0.12814152376049498
0.5310797618084434,-0.14539492980036198
0.524936145300353,-0.16360158684808332
0.5189330439869541,-0.18199591228437242
0.5130656916339448,-0.1996168177406997
0.5073295351560699,-0.2153503705344439
0.5017202228336598,-0.22821187128685694
0.49623359330232714,-0.23753306184889722
0.49086566525727665,-0.24303270918108713
0.4856126278186956,-0.24490445583705253
0.4804708315092283,-0.24376271404804212
0.4754367797986405,-0.24025474466508212
0.47050712117451093,-0.23510085193437819
0.4656786417011572,-0.22916446069768545
0.46094825803208506,-0.22280889831758388
0.45631301084403175,-0.21662817031125248
0.45177005866322617,-0.21083945833919684
0.4473166720567993,-0.20565028694386978
0.44295022816439533,-0.20125499021908527
0.4386682055469618,-0.19766508720337145
0.4344681793314609,-0.19481326833868656
0.4303478166318583,-0.19299643912429265
0.4263048722282177,-0.1917735844212164
0.4223371844870899,-0.19135425910723053
0.4184426715076164,-0.19175353127048111
0.41461932747891517,-0.1926204770605182
0.41086521923535396,-0.1940650260612389
0.4071784829972837,-0.19582520938718367
0.4035573212856854,-0.19802350761254456
0.4,-0.2007423302831617
