Wavelength,Absorption Efficiency
3.141592653589795,-0.03173297127042752
2.938176419105681,-0.03194308226542999
2.7595004264781573,-0.03173051497258555
2.6013099147936845,-0.031189183841880318
2.460272856656799,-0.03069618870124319
2.33374268037276,-0.03020280334544909
2.2195906289838887,-0.030055332127386925
2.1160850246560066,-0.030091438585287532
2.0218028093325544,-0.030474984097412477
1.9355637245491477,-0.03116552333572038
1.856380647300543,-0.03213638608736047
1.7834216372319567,-0.03344962164265399
1.7159805950648304,-0.03498180362952671
1.6534543358464473,-0.03677340678068193
1.5953244983595058,-0.03849696733507632
1.541143140951902,-0.04015604154809694
1.4905211761712076,-0.0414197172626849
1.443119012238049,-0.042284611549124135
1.3986389252211473,-0.042705831123039766
1.3568187996710446,-0.04282884580206632
1.3174269596040864,-0.04294564290344242
1.2802578744993052,-0.043049724508240586
1.2451285722403735,-0.04335988707948567
1.2118756268427588,-0.043658471041221544
1.180352616307876,-0.044248368939086576
1.150427967172645,-0.04492217266954269
1.1219831188259364,-0.04586008996904493
1.0949109535826396,-0.0468543358410718
1.0691144486859272,-0.04802188282093819
1.0445055144792306,-0.0495134743641025
1.0210039894260037,-0.05120076819382851
0.9985367678171982,-0.053049840743456624
0.9770370401679408,-0.054777726814409095
0.9564436296770334,-0.057174711004784565
0.9367004108685613,-0.05963306360159778
0.9177557987807673,-0.0626773502691433
0.8995622989125435,-0.0651735447706467
0.8820761096602534,-0.06850152921700399
0.8652567702387262,-0.07196483713690438
0.8490668481290018,-0.07635510127900787
0.8334716609707935,-0.0800647659647757
0.8184390285509086,-0.08508114294774444
0.8039390511552388,-0.08982175359225589
0.7899439110717226,-0.09559283848951064
0.7764276944714283,-0.10085807283854116
0.7633662312680835,-0.10683964640957021
0.7507369508739737,-0.11429828181178694
0.738518752041229,-0.12312952489795065
0.7266918852095167,-0.12841589029109715
0.715237845980277,-0.13834653836729793
0.7041392785089141,-0.1450128185420737
0.6933798877541117,-0.15541386656909592
0.6829443596511554,-0.1606925073057694
0.6728182883868363,-0.17029830644100047
0.6629881100496318,-0.17916683790518154
0.6534410420125352,-0.1912487065906334
0.6441650274788828,-0.19930165037550746
0.635148684685315,-0.20663660432932954
0.6263812603118706,-0.21093580851142565
0.6178525866982306,-0.2213163208269809
0.6095530425082186,-0.23270334267412537
0.6014735165226142,-0.24501482421502505
0.5936053742738201,-0.2561267099886209
0.5859404272655159,-0.2673694681846523
0.5784709045466222,-0.2806843090053855
0.5711894264321359,-0.2960402305976317
0.5640889801840189,-0.3133724774025516
0.5571628974836802,-0.33231555872857244
0.5504048335439313,-0.3526507459743529
0.5438087477228833,-0.37401712916746366
0.5373688855152838,-0.3960369223298284
0.5310797618084434,-0.4183981044084517
0.524936145300353,-0.44088108985534813
0.5189330439869541,-0.46336799303305864
0.5130656916339448,-0.4858074271543605
0.5073295351560699,-0.5081487272031008
0.5017202228336598,-0.5302836010074856
0.49623359330232714,-0.5520172977769654
0.49086566525727665,-0.573071352629342
0.4856126278186956,-0.5931109607286101
0.4804708315092283,-0.6117859490707857
0.4754367797986405,-0.6287745595721175
0.47050712117451093,-0.6438199834202669
0.4656786417011572,-0.6567528970992873
0.46094825803208506,-0.6675011769748264
0.45631301084403175,-0.6760883398746825
0.45177005866322617,-0.6826216189664026
0.4473166720567993,-0.6872726851638378
0.44295022816439533,-0.6902567971080203
0.4386682055469618,-0.691816116484387
0.4344681793314609,-0.692208145142347
0.4303478166318583,-0.691695256409743
0.4263048722282177,-0.6905325415989283
0.4223371844870899,-0.6889580124505614
0.4184426715076164,-0.6871886296820736
0.41461932747891517,-0.6854178564172921
0.41086521923535396,-0.6838119731930764
0.4071784829972837,-0.682506272877048
0.4035573212856854,-0.6816000750670685
0.4,-0.6811568572990124
