Wavelength,Scattering Efficiency
3.141592653589795,0.0021655299174141752
2.938176419105681,0.004150744914832605
2.7595004264781573,0.006411276016540724
2.6013099147936845,0.008891989723145336
2.460272856656799,0.011915077764473238
2.33374268037276,0.015798336036532492
2.2195906289838887,0.0205634647797056
2.1160850246560066,0.026004542914738266
2.0218028093325544,0.03211445651875146
1.9355637245491477,0.0391729445541535
1.856380647300543,0.047491735814033334
1.7834216372319567,0.05727829551614679
1.7159805950648304,0.06863128376814251
1.6534543358464473,0.08160650113294787
1.5953244983595058,0.09632734255100009
1.541143140951902,0.11303496428302535
1.4905211761712076,0.13205294376600923
1.443119012238049,0.15371174198779475
1.3986389252211473,0.1782670688785196
1.3568187996710446,0.20588569927440029
1.3174269596040864,0.23675778757120808
1.2802578744993052,0.2712165973629486
1.2451285722403735,0.3097423995737051
1.2118756268427588,0.3528460848470782
1.180352616307876,0.4009493874836126
1.150427967172645,0.45442906152842577
1.1219831188259364,0.5137352944224263
1.0949109535826396,0.5795033625833536
1.0691144486859272,0.6524883583440731
1.0445055144792306,0.7334376092471114
1.0210039894260037,0.8230129719781095
0.9985367678171982,0.9218111810072387
0.9770370401679408,1.030432762367024
0.9564436296770334,1.1494460860342324
0.9367004108685613,1.2793176956520924
0.9177557987807673,1.4203224250770377
0.8995622989125435,1.5725167567325773
0.8820761096602534,1.7356989469379356
0.8652567702387262,1.909376099667266
0.8490668481290018,2.092680796196636
0.8334716609707935,2.284320914025781
0.8184390285509086,2.482567344106075
0.8039390511552388,2.6852760676888274
0.7899439110717226,2.8898926493666504
0.7764276944714283,3.0934457811151965
0.7633662312680835,3.292601006363324
0.7507369508739737,3.483796108219141
0.738518752041229,3.6634292944658777
0.7266918852095167,3.8280493434211547
0.715237845980277,3.9745092525650656
0.7041392785089141,4.100091286398672
0.6933798877541117,4.202633264978179
0.6829443596511554,4.280655343531585
0.6728182883868363,4.333450041023389
0.6629881100496318,4.361101091295522
0.6534410420125352,4.3644304623633685
0.6441650274788828,4.344903360732842
0.635148684685315,4.30452746648091
0.6263812603118706,4.245764270621431
0.6178525866982306,4.171436215591753
0.6095530425082186,4.084575605619166
0.6014735165226142,3.988130791203323
0.5936053742738201,3.8844579675662536
0.5859404272655159,3.7747001484872125
0.5784709045466222,3.658568866562036
0.5711894264321359,3.5351712328702085
0.5640889801840189,3.4044143682562087
0.5571628974836802,3.2674035724941484
0.5504048335439313,3.1256859924853497
0.5438087477228833,2.980869173518095
0.5373688855152838,2.834938472728142
0.5310797618084434,2.6903151307068303
0.524936145300353,2.5494119614819573
0.5189330439869541,2.414214205916778
0.5130656916339448,2.286199031497687
0.5073295351560699,2.166491369469723
0.5017202228336598,2.0560384138770305
0.49623359330232714,1.9556831297445298
0.49086566525727665,1.8661409746473172
0.4856126278186956,1.787934359843291
0.4804708315092283,1.7213259034155644
0.4754367797986405,1.6662681311256033
0.47050712117451093,1.62238085936114
0.4656786417011572,1.5889677193877505
0.46094825803208506,1.5650733406712403
0.45631301084403175,1.5495646417602063
0.45177005866322617,1.5412114859366084
0.4473166720567993,1.538753588372886
0.44295022816439533,1.5409588267567487
0.4386682055469618,1.546679767667891
0.4344681793314609,1.554897109502965
0.4303478166318583,1.5647273043038792
0.4263048722282177,1.5753923768482212
0.4223371844870899,1.5861873981051735
0.4184426715076164,1.596486356741454
0.41461932747891517,1.6057796256959826
0.41086521923535396,1.6136874686258087
0.4071784829972837,1.6199172179305548
0.4035573212856854,1.6242165556019539
0.4,1.6264095688608198
