Wavelength,Absorption Efficiency
3.141592653589795,-0.03957106738035725
2.938176419105681,-0.03895262547421722
2.7595004264781573,-0.037284931469532115
2.6013099147936845,-0.03561421341263441
2.460272856656799,-0.03466343998779759
2.33374268037276,-0.03437508059995409
2.2195906289838887,-0.034403423766760616
2.1160850246560066,-0.034509439221535904
2.0218028093325544,-0.03472332564836968
1.9355637245491477,-0.03528938551464258
1.856380647300543,-0.03643563271800081
1.7834216372319567,-0.03818384332575471
1.7159805950648304,-0.040302408078550817
1.6534543358464473,-0.042447147965411505
1.5953244983595058,-0.044338000227647535
1.541143140951902,-0.04580510680202264
1.4905211761712076,-0.046827359434712675
1.443119012238049,-0.0475180432436289
1.3986389252211473,-0.04796376541850911
1.3568187996710446,-0.048137712045408884
1.3174269596040864,-0.04802145016477672
1.2802578744993052,-0.04774247945574713
1.2451285722403735,-0.047559467584086884
1.2118756268427588,-0.047714715809267755
1.180352616307876,-0.04826990835274911
1.150427967172645,-0.049060003957548205
1.1219831188259364,-0.04983539002729411
1.0949109535826396,-0.05050221962293899
1.0691144486859272,-0.05122133571600754
1.0445055144792306,-0.05227649015525965
1.0210039894260037,-0.05385656650724441
0.9985367678171982,-0.05590584190330146
0.9770370401679408,-0.05814838863218423
0.9564436296770334,-0.06033914071796241
0.9367004108685613,-0.06252283962076466
0.9177557987807673,-0.06502107703497217
0.8995622989125435,-0.0681801206950993
0.8820761096602534,-0.07204812738089618
0.8652567702387262,-0.07628138303035585
0.8490668481290018,-0.08043171512449604
0.8334716609707935,-0.0844635728444975
0.8184390285509086,-0.08890620998440839
0.8039390511552388,-0.09446536604701312
0.7899439110717226,-0.10142406863387908
0.7764276944714283,-0.10931089630835586
0.7633662312680835,-0.11736700866545288
0.7507369508739737,-0.12566515996146713
0.738518752041229,-0.1354958127416985
0.7266918852095167,-0.14811033008160424
0.715237845980277,-0.16261710597011714
0.7041392785089141,-0.17572692675440446
0.6933798877541117,-0.18567190314739881
0.6829443596511554,-0.19520897938449203
0.6728182883868363,-0.209014853633056
0.6629881100496318,-0.2292016066430282
0.6534410420125352,-0.2522122158229755
0.6441650274788828,-0.27255488041337295
0.635148684685315,-0.2918795824126889
0.6263812603118706,-0.31742700486535247
0.6178525866982306,-0.3513346315823489
0.6095530425082186,-0.38372868338830574
0.6014735165226142,-0.4042581539349163
0.5936053742738201,-0.41897237595732206
0.5859404272655159,-0.439480858730335
0.5784709045466222,-0.46656915059055576
0.5711894264321359,-0.4920545864359141
0.5640889801840189,-0.512767862761065
0.5571628974836802,-0.5317581046299373
0.5504048335439313,-0.5507800551974684
0.5438087477228833,-0.569618575796224
0.5373688855152838,-0.5878755334432979
0.5310797618084434,-0.605536481452768
0.524936145300353,-0.6228891013598493
0.5189330439869541,-0.640315587271127
0.5130656916339448,-0.6581211488262361
0.5073295351560699,-0.6764388718051088
0.5017202228336598,-0.6952055117429059
0.49623359330232714,-0.7141850624985662
0.49086566525727665,-0.7330167842744527
0.4856126278186956,-0.7512723196784207
0.4804708315092283,-0.7685125436849267
0.4754367797986405,-0.7843371989160363
0.47050712117451093,-0.7984221632445279
0.4656786417011572,-0.8105420589530005
0.46094825803208506,-0.8205787486901169
0.45631301084403175,-0.8285176752918528
0.45177005866322617,-0.8344346141087042
0.4473166720567993,-0.8384765931209159
0.44295022816439533,-0.8408419079865443
0.4386682055469618,-0.8417630558728951
0.4344681793314609,-0.8414927294312605
0.4303478166318583,-0.8402901926284824
0.4263048722282177,-0.8384069029573789
0.4223371844870899,-0.8360746029711347
0.4184426715076164,-0.8335004041880036
0.41461932747891517,-0.8308685062587163
0.41086521923535396,-0.828341947573077
0.4071784829972837,-0.8260582927555845
0.4035573212856854,-0.8241213061937204
0.4,-0.8225970417933084
