Wavelength,Absorption Efficiency
3.141592653589795,-0.03446803149293657
2.938176419105681,-0.037039148323759284
2.7595004264781573,-0.03900568246942103
2.6013099147936845,-0.040634468567779115
2.460272856656799,-0.04215594367553057
2.33374268037276,-0.04361075634130211
2.2195906289838887,-0.04503040454784241
2.1160850246560066,-0.04653356259014127
2.0218028093325544,-0.04817039514206181
1.9355637245491477,-0.04984051098742155
1.856380647300543,-0.051413042164246386
1.7834216372319567,-0.052896487230446834
1.7159805950648304,-0.05443130679851653
1.6534543358464473,-0.05606341648596624
1.5953244983595058,-0.05759108659372736
1.541143140951902,-0.058672432919697204
1.4905211761712076,-0.05907783390393234
1.443119012238049,-0.05885337710527548
1.3986389252211473,-0.05825982816083118
1.3568187996710446,-0.05760004682394308
1.3174269596040864,-0.057110064179671606
1.2802578744993052,-0.05694350313784732
1.2451285722403735,-0.05718782916826129
1.2118756268427588,-0.05788267970110286
1.180352616307876,-0.05902656565018537
1.150427967172645,-0.0605826012859246
1.1219831188259364,-0.06247840389437825
1.0949109535826396,-0.06461545812093882
1.0691144486859272,-0.06689135807969647
1.0445055144792306,-0.0692204849018965
1.0210039894260037,-0.07154341011219263
0.9985367678171982,-0.07382849312808483
0.9770370401679408,-0.07606668785817641
0.9564436296770334,-0.07828747759623611
0.9367004108685613,-0.08056753729294067
0.9177557987807673,-0.08300539437859838
0.8995622989125435,-0.08573193963189885
0.8820761096602534,-0.08889529182265515
0.8652567702387262,-0.09266550183876127
0.8490668481290018,-0.09723053858998099
0.8334716609707935,-0.10279460207644282
0.8184390285509086,-0.10956818852122972
0.8039390511552388,-0.11776082586304658
0.7899439110717226,-0.12755462195386255
0.7764276944714283,-0.13906733823566367
0.7633662312680835,-0.15231491432677652
0.7507369508739737,-0.16717081591543456
0.738518752041229,-0.18335019696045068
0.7266918852095167,-0.20044884296760065
0.715237845980277,-0.21803908694122012
0.7041392785089141,-0.23580440369616365
0.6933798877541117,-0.2536762774625721
0.6829443596511554,-0.27193041584268396
0.6728182883868363,-0.2912227209023194
0.6629881100496318,-0.3125801047380259
0.6534410420125352,-0.33737217432100386
0.6441650274788828,-0.36726587695117446
0.635148684685315,-0.4041163198792112
0.6263812603118706,-0.44968585668122013
0.6178525866982306,-0.5050472101425145
0.6095530425082186,-0.5696397492219705
0.6014735165226142,-0.6403979071006756
0.5936053742738201,-0.711987832690538
0.5859404272655159,-0.7788973384368519
0.5784709045466222,-0.8381701983382551
0.5711894264321359,-0.8901760921352186
0.5640889801840189,-0.9366652393963837
0.5571628974836802,-0.9782918532085924
0.5504048335439313,-1.014075709675182
0.5438087477228833,-1.0429223637937568
0.5373688855152838,-1.0651070323926621
0.5310797618084434,-1.0822028422042655
0.524936145300353,-1.0960935717337315
0.5189330439869541,-1.1082572419940493
0.5130656916339448,-1.1196118494836005
0.5073295351560699,-1.13064251056126
0.5017202228336598,-1.141558552388945
0.49623359330232714,-1.1523948035071385
0.49086566525727665,-1.163063526138847
0.4856126278186956,-1.1733861463429438
0.4804708315092283,-1.1831240041304023
0.4754367797986405,-1.19201240849004
0.47050712117451093,-1.199795340053762
0.4656786417011572,-1.2062573831179246
0.46094825803208506,-1.211248655808277
0.45631301084403175,-1.214697367908106
0.45177005866322617,-1.2166078355990964
0.4473166720567993,-1.2170493501985584
0.44295022816439533,-1.2161452974007558
0.4386682055469618,-1.2140660499059066
0.4344681793314609,-1.2110194675712986
0.4303478166318583,-1.2072325412571019
0.4263048722282177,-1.2029292835719734
0.4223371844870899,-1.1983182846099736
0.4184426715076164,-1.1935939580970567
0.41461932747891517,-1.188937051914889
0.41086521923535396,-1.1844986162016842
0.4071784829972837,-1.1803756980439641
0.4035573212856854,-1.1766079413091064
0.4,-1.173207428909674
