Wavelength,Scattering Efficiency
3.141592653589795,2.2984495030762138
2.938176419105681,2.27140857301716
2.7595004264781573,2.239822414381318
2.6013099147936845,2.206329383975691
2.460272856656799,2.195201299256046
2.33374268037276,2.2160528880438726
2.2195906289838887,2.2573499093377416
2.1160850246560066,2.2997426702057013
2.0218028093325544,2.329270139497594
1.9355637245491477,2.3458732337818233
1.856380647300543,2.359716190375346
1.7834216372319567,2.379900019662718
1.7159805950648304,2.405855269497412
1.6534543358464473,2.429368370610076
1.5953244983595058,2.444047641923459
1.541143140951902,2.448765281961867
1.4905211761712076,2.4468739724097825
1.443119012238049,2.4455952703979085
1.3986389252211473,2.4514035648483663
1.3568187996710446,2.46397173522374
1.3174269596040864,2.476764706897205
1.2802578744993052,2.4836163009846524
1.2451285722403735,2.4842657934788877
1.2118756268427588,2.484411238439343
1.180352616307876,2.490555558715655
1.150427967172645,2.5038597043810076
1.1219831188259364,2.518614035952986
1.0949109535826396,2.527624484552043
1.0691144486859272,2.529137954920581
1.0445055144792306,2.528206863432865
1.0210039894260037,2.532455670270208
0.9985367678171982,2.546176043866981
0.9770370401679408,2.5666084202086727
0.9564436296770334,2.5861613528555734
0.9367004108685613,2.5995756433999864
0.9177557987807673,2.608767077429878
0.8995622989125435,2.620823743787505
0.8820761096602534,2.6414976028265933
0.8652567702387262,2.6691515146260425
0.8490668481290018,2.694998154891855
0.8334716609707935,2.7112441957923945
0.8184390285509086,2.7186878090289883
0.8039390511552388,2.725631366048795
0.7899439110717226,2.740265212035693
0.7764276944714283,2.7628514255162058
0.7633662312680835,2.784875738909672
0.7507369508739737,2.7987292652471525
0.738518752041229,2.8071584247830286
0.7266918852095167,2.819425032241503
0.715237845980277,2.8368972333527966
0.7041392785089141,2.844895661379086
0.6933798877541117,2.828984153895655
0.6829443596511554,2.7954008838889943
0.6728182883868363,2.764778153460231
0.6629881100496318,2.753470041995689
0.6534410420125352,2.7572120436014584
0.6441650274788828,2.753170370740882
0.635148684685315,2.730788194560232
0.6263812603118706,2.7024555825428336
0.6178525866982306,2.681383311812355
0.6095530425082186,2.6619865705494257
0.6014735165226142,2.6269387178805044
0.5936053742738201,2.5732218863662344
0.5859404272655159,2.5096754497322458
0.5784709045466222,2.442080730852232
0.5711894264321359,2.3734765460439022
0.5640889801840189,2.307544397318989
0.5571628974836802,2.246486021123929
0.5504048335439313,2.190431927153552
0.5438087477228833,2.138758121853881
0.5373688855152838,2.0906055760444064
0.5310797618084434,2.045109154244525
0.524936145300353,2.001592505955158
0.5189330439869541,1.9596006875256242
0.5130656916339448,1.9188747489730953
0.5073295351560699,1.8793421331074682
0.5017202228336598,1.841107989553593
0.49623359330232714,1.804429423539144
0.49086566525727665,1.7696718400295284
0.4856126278186956,1.73725371520939
0.4804708315092283,1.7075872454912162
0.4754367797986405,1.6810221232528213
0.47050712117451093,1.657800182090628
0.4656786417011572,1.6380286302712566
0.46094825803208506,1.6216760372431234
0.45631301084403175,1.6085879296133192
0.45177005866322617,1.598512612888818
0.4473166720567993,1.5911277557264782
0.44295022816439533,1.5860638092052415
0.4386682055469618,1.5829252350148995
0.4344681793314609,1.5813103057975844
0.4303478166318583,1.5808274617192675
0.4263048722282177,1.5811066513981733
0.4223371844870899,1.5818080583378993
0.4184426715076164,1.5826313576337907
0.41461932747891517,1.5833226022942086
0.41086521923535396,1.5836707186533985
0.4071784829972837,1.5834932731528977
0.4035573212856854,1.5826284026522308
0.4,1.5809546981580556
