Wavelength,Absorption Efficiency
1.0,-0.005698398336611966
0.8636363636363636,-0.012794263565169982
0.7599999999999999,-0.02884395610465443
0.6785714285714286,-0.07031198759245211
0.6129032258064516,-0.20614717494055296
0.5588235294117647,-0.6867105012467664
0.5135135135135136,-1.2487442537871736
0.47500000000000003,-1.2125699112715072
0.4418604651162791,-1.0549155433740327
0.41304347826086957,-1.0542446933611103
0.3877551020408163,-1.1448245009848916
0.3653846153846154,-1.1994024710006008
0.3454545454545455,-1.21736030824652
0.32758620689655177,-1.2526432308107385
0.3114754098360656,-1.330504092036114
0.296875,-1.4556236769558593
0.2835820895522388,-1.626493803293088
0.2714285714285714,-1.838083341317187
0.2602739726027397,-2.0781076537797176
0.25,-2.323245447294205
